weapon_id,Name,Rarity,Class,Element,Type,Impact,Range,Shield Duration,Handling,Reload Speed,Aim Assistance,Inventory Size,Airborne Effectiveness,Rounds Per Minute,Charge Time,Magazine,Perks/0,Perks/1,Perks/2,Perks/3,Perks/4,Perks/5,Perks/6,Perks/7,Perks/8,Perks/9,Perks/10,Perks/11,Perks/12,Perks/13,Perks/14,Perks/15,Perks/16,Perks/17,Perks/18,Perks/19,Perks/20,Perks/21,Stability,Zoom,Recoil,Accuracy,Draw Time,Velocity,Perks/22,Perks/23,Perks/24,Perks/25,Perks/26,Perks/27,Perks/28,Perks/29,Perks/30,Perks/31,Perks/32,Perks/33,Perks/34,Perks/35,Perks/36,Blast Radius,Swing Speed,Guard Efficiency,Guard Resistance,Charge Rate,Ammo Capacity,Perks/37,Perks/38,Perks/39,Perks/40,Perks/41,Perks/42,Perks/43,Perks/44,Perks/45,Perks/46,Perks/47,Perks/48,Perks/49,Perks/50,Perks/51,Perks/52,Perks/53,Perks/54,Perks/55,Perks/56,Perks/57,Perks/58,Perks/59,Perks/60,Perks/61,Perks/62,Perks/63,Perks/64,Perks/65,Perks/66
2209003210,ZEALOT'S REWARD,Legendary,Any,Energy,Fusion Rifle,55,22,,56,48,37,52,4,,500,7,Rapid-Fire Frame,Chambered Compensator,Enhanced Battery,Particle Repeater,Feeding Frenzy,Rampage,Rapid-Fire Frame,Arrowhead Brake,Chambered Compensator,Corkscrew Rifling,Extended Barrel,Fluted Barrel,Hammer-Forged Rifling,Polygonal Rifling,Smallbore,Full Bore,Accelerated Coils,Particle Repeater,Enhanced Battery,Ionized Battery,Liquid Coils,Projection Fuse,28,15,49,,,,Feeding Frenzy,Under Pressure,Shield Disorient,Auto-Loading Holster,High-Impact Reserves,Disruption Break,Rampage,Backup Plan,Charge Time,Stability,Range,Handling,Reload Speed,Counterbalance Stock,Major Spec,,,,,,,Boss Spec,Targeting Adjuster,Icarus Grip,Backup Mag,Freehand Grip,,,,,,,,,,,,,,,,,,,,,,,,,
2534546147,LUBRAE'S RUIN,Legendary,Any,Energy,Glaive,80,45,40,45,50,72,40,11,55,40,4,Adaptive Glaive,Auxiliary Reserves,Accurized Rounds,Immovable Object,Swashbuckler,Souldrinker,Adaptive Glaive,Low-Impedance Windings,Ballistic Tuning,Tempered Truss Rod,Supercooled Accelerator,Auxiliary Reserves,Lightweight Emitter,Alloy Magazine,Extended Mag,Appended Mag,Accurized Rounds,Swap Mag,Light Mag,Tilting at Windmills,Turnabout,Killing Wind,,,,,,,Steady Hands,Grave Robber,Sleight of Hand,Immovable Object,Turnabout,Tilting at Windmills,Killing Wind,Steady Hands,Immovable Object,Sleight of Hand,Unrelenting,Wellspring,Unstoppable Force,Surrounded,Bait and Switch,,,,,,,Swashbuckler,Vorpal Weapon,Unrelenting,Wellspring,Unstoppable Force,Surrounded,Bait and Switch,Swashbuckler,Vorpal Weapon,Souldrinker,Shield Duration,Handling,Reload Speed,Range,Major Spec,Boss Spec,Backup Mag,Minor Spec,Quick Access Sling,Targeting Adjuster,Freehand Grip,,,,,,,,,
1466006054,LUBRAE'S RUIN (ADEPT),Legendary,Any,Energy,Glaive,80,45,40,45,50,72,40,11,55,40,4,Adaptive Glaive,Tempered Truss Rod,Appended Mag,Steady Hands,Bait and Switch,Souldrinker,Adaptive Glaive,Lightweight Emitter,Low-Impedance Windings,Ballistic Tuning,Supercooled Accelerator,Auxiliary Reserves,Tempered Truss Rod,Swap Mag,Light Mag,Alloy Magazine,Accurized Rounds,Extended Mag,Appended Mag,Grave Robber,Sleight of Hand,Tilting at Windmills,,,,,,,Killing Wind,Steady Hands,Immovable Object,Turnabout,Turnabout,Tilting at Windmills,Killing Wind,Steady Hands,Immovable Object,Sleight of Hand,Surrounded,Swashbuckler,Unrelenting,Vorpal Weapon,Unstoppable Force,,,,,,,Wellspring,Bait and Switch,Unstoppable Force,Surrounded,Swashbuckler,Unrelenting,Wellspring,Bait and Switch,Vorpal Weapon,Souldrinker,Range,Reload Speed,Shield Duration,Handling,Adept Big Ones Spec,Major Spec,Adept Range,Boss Spec,Minor Spec,Adept Handling,Adept Reload,Adept Mag,,,,,,,,
254636484,NEZAREC'S WHISPER,Legendary,Any,Energy,Glaive,80,50,42,42,25,55,50,9,55,41,5,Adaptive Glaive,Ballistic Tuning,Extended Mag,Tilting at Windmills,Vorpal Weapon,Extrovert,Adaptive Glaive,Low-Impedance Windings,Ballistic Tuning,Tempered Truss Rod,Supercooled Accelerator,Auxiliary Reserves,Lightweight Emitter,Extended Mag,Alloy Magazine,Appended Mag,Accurized Rounds,Swap Mag,Light Mag,Lead from Gold,Tilting at Windmills,Genesis,,,,,,,Compulsive Reloader,Impulse Amplifier,Demolitionist,Tilting at Windmills,Lead from Gold,Genesis,Compulsive Reloader,Impulse Amplifier,Demolitionist,Adrenaline Junkie,Turnabout,Adaptive Munitions,Frenzy,Vorpal Weapon,Unstoppable Force,,,,,,,Turnabout,Adrenaline Junkie,Adaptive Munitions,Frenzy,Vorpal Weapon,Unstoppable Force,Extrovert,Reload Speed,Range,Handling,Shield Duration,Major Spec,Backup Mag,Boss Spec,Minor Spec,Quick Access Sling,Targeting Adjuster,Freehand Grip,Icarus Grip,,,,,,,,,,,
2595497736,THE ENIGMA,Legendary,Any,Energy,Glaive,80,55,45,35,40,61,45,5,55,45,4,Adaptive Glaive,Low-Impedance Windings,Swap Mag,Subsistence,Kill Clip,Psychohack,Adaptive Glaive,Ballistic Tuning,Low-Impedance Windings,Tempered Truss Rod,Supercooled Accelerator,Auxiliary Reserves,Lightweight Emitter,Alloy Magazine,Extended Mag,Appended Mag,Accurized Rounds,Swap Mag,Light Mag,Tilting at Windmills,Threat Detector,Feeding Frenzy,,,,,,,Impulse Amplifier,Subsistence,Grave Robber,Tilting at Windmills,Feeding Frenzy,Impulse Amplifier,Subsistence,Unrelenting,Kill Clip,Thresh,Frenzy,Unstoppable Force,Rampage,Unrelenting,Thresh,,,,,,,Frenzy,Unstoppable Force,Psychohack,Major Spec,Backup Mag,Boss Spec,Minor Spec,Quick Access Sling,Targeting Adjuster,Freehand Grip,,,,,,,,,,,,,,,,,,,,
981718087,DEAFENING WHISPER,Legendary,Any,Energy,Grenade Launcher,,,,72,70,63,48,2,72,,1,Wave Frame,Smart Drift Control,Proximity Grenades,Killing Wind,Rampage,Wave Frame,Hard Launch,Quick Launch,Smart Drift Control,Linear Compensator,Volatile Launch,Confined Launch,Countermass,High-Velocity Rounds,Implosion Rounds,Ambitious Assassin,Lead from Gold,Surplus,Killing Wind,Underdog,Moving Target,Threat Detector,38,13,81,,,64,Wellspring,Auto-Loading Holster,Rampage,Unrelenting,Snapshot Sights,Blast Radius,Reload Speed,Velocity,Handling,Stability,Major Spec,Minor Spec,Quick Access Sling,Boss Spec,Freehand Grip,100,,,,,,Icarus Grip,Taken Spec,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4255586669,EMPTY VESSEL,Legendary,Any,Energy,Grenade Launcher,,,,64,65,73,63,2,90,,1,Lightweight Frame,Volatile Launch,Concussion Grenades,Lead from Gold,Danger Zone,Lightweight Frame,Volatile Launch,Hard Launch,Quick Launch,Linear Compensator,Smart Drift Control,Confined Launch,Countermass,Blinding Grenades,Spike Grenades,Proximity Grenades,High-Velocity Rounds,Implosion Rounds,Concussion Grenades,Auto-Loading Holster,Ambitious Assassin,Feeding Frenzy,24,13,76,,,72,Threat Detector,Field Prep,Quickdraw,Surplus,Genesis,Lead from Gold,Underdog,Disruption Break,Demolitionist,Vorpal Weapon,Multikill Clip,Swashbuckler,One for All,Thresh,Unrelenting,100,,,,,,Snapshot Sights,Danger Zone,Vanguard's Vindication,Reload Speed,Velocity,Blast Radius,Handling,Major Spec,Boss Spec,Quick Access Sling,Minor Spec,Freehand Grip,Icarus Grip,Targeting Adjuster,Counterbalance Stock,,,,,,,,,,,,,,,
4096943616,EXPLOSIVE PERSONALITY,Legendary,Any,Energy,Grenade Launcher,,,,68,68,67,62,1,72,,1,Wave Frame,Linear Compensator,High-Velocity Rounds,Genesis,Turnabout,Land Tank,Wave Frame,Confined Launch,Countermass,Smart Drift Control,Linear Compensator,Volatile Launch,Quick Launch,Hard Launch,High-Velocity Rounds,Implosion Rounds,Threat Detector,Genesis,Field Prep,Feeding Frenzy,Stats for All,Auto-Loading Holster,23,13,71,,,72,Genesis,Feeding Frenzy,Stats for All,Disruption Break,Unrelenting,Frenzy,Golden Tricorn,Turnabout,One for All,Disruption Break,Unrelenting,Frenzy,Golden Tricorn Enhanced,Turnabout,One for All,100,,,,,,Land Tank,Reload Speed,Blast Radius,Handling,Velocity,Major Spec,Quick Access Sling,Minor Spec,Boss Spec,Freehand Grip,Icarus Grip,Targeting Adjuster,Taken Spec,,,,,,,,,,,,,,,,,
1983332560,FLASH AND THUNDER,Legendary,Any,Energy,Grenade Launcher,,,,65,68,75,60,2,90,,1,Lightweight Frame,Linear Compensator,Quick Launch,Hard Launch,Blinding Grenades,Concussion Grenades,Field Prep,,,,,,,,,,,,,,,,29,13,60,,,75,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613334176,FORBEARANCE,Legendary,Any,Energy,Grenade Launcher,,,,70,71,79,67,4,72,,1,Wave Frame,Smart Drift Control,Implosion Rounds,Ambitious Assassin,Bait and Switch,Souldrinker,Wave Frame,Confined Launch,Countermass,Smart Drift Control,Linear Compensator,Volatile Launch,Quick Launch,Hard Launch,High-Velocity Rounds,Implosion Rounds,Unrelenting,Genesis,Stats for All,Sleight of Hand,Ambitious Assassin,Surplus,27,13,73,,,74,Steady Hands,Genesis,Unrelenting,Stats for All,Sleight of Hand,Surplus,Steady Hands,Golden Tricorn,Wellspring,Turnabout,One for All,Bait and Switch,Chain Reaction,Rampage,Wellspring,100,,,,,,Golden Tricorn Enhanced,Turnabout,One for All,Bait and Switch,Chain Reaction,Souldrinker,Handling,Reload Speed,Velocity,Blast Radius,Major Spec,Minor Spec,Quick Access Sling,Boss Spec,Freehand Grip,Taken Spec,Icarus Grip,,,,,,,,,,,,,
4038592169,FORBEARANCE (ADEPT),Legendary,Any,Energy,Grenade Launcher,,,,70,71,79,67,4,72,,1,Wave Frame,Quick Launch,Implosion Rounds,Steady Hands,Chain Reaction,Souldrinker,Wave Frame,Linear Compensator,Quick Launch,Smart Drift Control,Hard Launch,Volatile Launch,Confined Launch,Countermass,High-Velocity Rounds,Implosion Rounds,Ambitious Assassin,Surplus,Unrelenting,Steady Hands,Genesis,Stats for All,27,13,73,,,74,Sleight of Hand,Unrelenting,Genesis,Stats for All,Sleight of Hand,Surplus,Steady Hands,Chain Reaction,Golden Tricorn,One for All,Wellspring,Turnabout,Bait and Switch,Rampage,Chain Reaction,100,,,,,,Wellspring,Golden Tricorn Enhanced,Turnabout,One for All,Bait and Switch,Souldrinker,Handling,Reload Speed,Velocity,Blast Radius,Adept Big Ones Spec,Adept Reload,Minor Spec,Major Spec,Adept Blast Radius,Adept Projectile Speed,Quick Access Sling,Boss Spec,,,,,,,,,,,,
3850168899,MARTYR'S RETRIBUTION,Legendary,Any,Energy,Grenade Launcher,,,,65,63,72,57,2,72,,1,Wave Frame,Volatile Launch,High-Velocity Rounds,Auto-Loading Holster,Elemental Capacitor,Wave Frame,Quick Launch,Volatile Launch,Confined Launch,Countermass,Hard Launch,Linear Compensator,Smart Drift Control,High-Velocity Rounds,Implosion Rounds,Auto-Loading Holster,Field Prep,Threat Detector,Genesis,Underdog,Rangefinder,Elemental Capacitor,24,13,75,,,73,Moving Target,Demolitionist,Lead from Gold,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870979911,OREWING'S MAUL,Legendary,Any,Energy,Grenade Launcher,,,,66,71,73,70,2,90,,1,Lightweight Frame,Countermass,Quick Launch,Confined Launch,Concussion Grenades,Blinding Grenades,Auto-Loading Holster,,,,,,,,,,,,,,,,23,13,80,,,74,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2108920981,OREWING'S MAUL,Legendary,Any,Energy,Grenade Launcher,,,,66,71,73,70,2,90,,1,Lightweight Frame,Confined Launch,Black Powder,Field Prep,Moving Target,Lightweight Frame,Quick Launch,Hard Launch,Linear Compensator,Smart Drift Control,Volatile Launch,Confined Launch,Countermass,Spike Grenades,Blinding Grenades,Proximity Grenades,High-Velocity Rounds,Implosion Rounds,Concussion Grenades,Threat Detector,Quickdraw,Field Prep,23,13,80,,,74,Pulse Monitor,Grave Robber,Auto-Loading Holster,Demolitionist,Rangefinder,Snapshot Sights,Moving Target,Velocity,Blast Radius,Handling,Reload Speed,Quick Access Sling,Major Spec,Boss Spec,Freehand Grip,100,,,,,,Icarus Grip,Minor Spec,Targeting Adjuster,Counterbalance Stock,,,,,,,,,,,,,,,,,,,,,,,,,,
2060863616,SALVAGER'S SALVO,Legendary,Any,Energy,Grenade Launcher,,,,70,70,70,70,2,90,,1,Lightweight Frame,Quick Launch,Spike Grenades,Ambitious Assassin,Demolitionist,Vorpal Weapon,Chain Reaction,Pyretic,Toxicology,Panacea,,,,,,,,,,,,,26,13,75,,,70,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3252697558,TRUTHTELLER,Legendary,Any,Energy,Grenade Launcher,,,,69,71,79,65,2,90,,1,Lightweight Frame,Confined Launch,Linear Compensator,Hard Launch,Concussion Grenades,Black Powder,Quickdraw,,,,,,,,,,,,,,,,18,13,70,,,74,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946491241,TRUTHTELLER,Legendary,Any,Energy,Grenade Launcher,,,,69,71,79,65,2,90,,1,Lightweight Frame,Confined Launch,Concussion Grenades,Underdog,Swashbuckler,Lightweight Frame,Quick Launch,Countermass,Hard Launch,Linear Compensator,Smart Drift Control,Volatile Launch,Confined Launch,Spike Grenades,Blinding Grenades,Proximity Grenades,High-Velocity Rounds,Implosion Rounds,Concussion Grenades,Auto-Loading Holster,Field Prep,Feeding Frenzy,18,13,70,,,74,Grave Robber,Underdog,Demolitionist,Swashbuckler,Disruption Break,Multikill Clip,Quickdraw,Handling,Reload Speed,Velocity,Blast Radius,Major Spec,Quick Access Sling,Boss Spec,Minor Spec,100,,,,,,Freehand Grip,Icarus Grip,Targeting Adjuster,Taken Spec,,,,,,,,,,,,,,,,,,,,,,,,,,
2071412133,A COLD SWEAT,Legendary,Any,Energy,Hand Cannon,78,38,,35,30,75,49,10,180,,12,Precision Frame,Fastdraw HCS,Crossfire HCS,Sureshot HCS,Slideways,Outlaw,Grave Robber,,,,,,,,,,,,,,,,63,14,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48643186,ANCIENT GOSPEL,Legendary,Any,Energy,Hand Cannon,84,41,,46,43,74,57,10,140,,10,Adaptive Frame,Polygonal Rifling,Tactical Mag,Rapid Hit,Kill Clip,Adaptive Frame,Corkscrew Rifling,Extended Barrel,Fluted Barrel,Hammer-Forged Rifling,Smallbore,Chambered Compensator,Polygonal Rifling,Arrowhead Brake,Full Bore,Accurized Rounds,Tactical Mag,Drop Mag,Extended Mag,Steady Rounds,Alloy Magazine,Rapid Hit,58,14,100,,,,Slideshot,Outlaw,Eye of the Storm,Kill Clip,Dragonfly,Swashbuckler,Rangefinder,Range,Handling,Stability,Reload Speed,Icarus Grip,Backup Mag,Targeting Adjuster,Minor Spec,,,,,,,Major Spec,Counterbalance Stock,Full Auto Retrofit,,,,,,,,,,,,,,,,,,,,,,,,,,,
6857689,ANNUAL SKATE,Legendary,Any,Energy,Hand Cannon,84,40,,47,38,75,52,10,140,,10,Adaptive Frame,Fastdraw HCS,Steady Rounds,Outlaw,Multikill Clip,Adaptive Frame,Fastdraw HCS,SteadyHand HCS,TrueSight HCS,HitMark HCS,Crossfire HCS,Sureshot HCS,Accurized Rounds,Tactical Mag,Appended Mag,Extended Mag,Steady Rounds,Flared Magwell,Alloy Magazine,Surplus,Outlaw,Triple Tap,49,14,88,,,,Slideshot,Tunnel Vision,No Distractions,Timed Payload,Multikill Clip,Wellspring,Dragonfly,Swashbuckler,Opening Shot,Range,Handling,Reload Speed,Stability,Icarus Grip,Targeting Adjuster,,,,,,,Backup Mag,Minor Spec,Major Spec,Counterbalance Stock,Full Auto Retrofit,,,,,,,,,,,,,,,,,,,,,,,,,
2145476623,ANNUAL SKATE,Legendary,Any,Energy,Hand Cannon,84,40,,47,38,75,52,10,140,,10,Adaptive Frame,Fastdraw HCS,HitMark HCS,Sureshot HCS,Steady Rounds,Extended Mag,Outlaw,,,,,,,,,,,,,,,,49,14,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046651176,BOTTOM DOLLAR,Legendary,Any,Energy,Hand Cannon,92,60,,31,25,66,59,10,120,,8,Aggressive Frame,Fluted Barrel,High-Caliber Rounds,Killing Wind,Dragonfly,Aggressive Frame,Chambered Compensator,Corkscrew Rifling,Extended Barrel,Fluted Barrel,Hammer-Forged Rifling,Polygonal Rifling,Smallbore,Arrowhead Brake,Full Bore,Accurized Rounds,Tactical Mag,Flared Magwell,Appended Mag,Extended Mag,Steady Rounds,Alloy Magazine,28,14,85,,,,Rapid Hit,Outlaw,Fourth Time's the Charm,Feeding Frenzy,Subsistence,Surplus,Killing Wind,Rangefinder,Pulse Monitor,Hip-Fire Grip,Quickdraw,Slideshot,Multikill Clip,Rampage,Explosive Payload,,,,,,,Thresh,Wellspring,Disruption Break,High-Impact Reserves,Demolitionist,Dragonfly,Eye of the Storm,Opening Shot,Unrelenting,Gun and Run,Stability,Range,Handling,Reload Speed,Backup Mag,Targeting Adjuster,Icarus Grip,Counterbalance Stock,Major Spec,Minor Spec,,,,,,,,,,
372697604,CANTATA-57,Legendary,Any,Energy,Hand Cannon,84,46,,52,45,82,45,12,140,,11,Adaptive Frame,Fluted Barrel,Extended Mag,Eye of the Storm,Moving Target,Adaptive Frame,Fluted Barrel,Hammer-Forged Rifling,Smallbore,Corkscrew Rifling,Arrowhead Brake,Chambered Compensator,Extended Barrel,Full Bore,Polygonal Rifling,Accurized Rounds,Tactical Mag,Appended Mag,Extended Mag,Steady Rounds,Alloy Magazine,Flared Magwell,51,14,85,,,,Rapid Hit,Steady Hands,Eye of the Storm,Hip-Fire Grip,Heating Up,Compulsive Reloader,Timed Payload,Focused Fury,Vorpal Weapon,Opening Shot,Rangefinder,Moving Target,Suros Synergy,Range,Stability,,,,,,,Handling,Reload Speed,Targeting Adjuster,Icarus Grip,Backup Mag,Counterbalance Stock,Full Auto Retrofit,Major Spec,Minor Spec,Quick Access Sling,,,,,,,,,,,,,,,,,,,,
2888266564,CRISIS INVERTED,Legendary,Any,Energy,Hand Cannon,84,40,,55,60,83,52,17,140,,10,Adaptive Frame,Arrowhead Brake,Extended Mag,Steady Hands,Focused Fury,One Quiet Moment,Omolon Fluid Dynamics,Adaptive Frame,Fluted Barrel,Hammer-Forged Rifling,Smallbore,Corkscrew Rifling,Arrowhead Brake,Chambered Compensator,Extended Barrel,Full Bore,Polygonal Rifling,High-Caliber Rounds,Appended Mag,Armor-Piercing Rounds,Ricochet Rounds,Extended Mag,50,14,92,,,,Alloy Magazine,Flared Magwell,Light Mag,Demolitionist,Rapid Hit,Outlaw,Stats for All,Moving Target,Compulsive Reloader,Steady Hands,Shoot to Loot,Ensemble,Heating Up,Tunnel Vision,Under Pressure,,,,,,,Vorpal Weapon,Adrenaline Junkie,Kill Clip,One for All,Opening Shot,Elemental Capacitor,Focused Fury,Rangefinder,Snapshot Sights,Turnabout,Harmony,Adaptive Munitions,One Quiet Moment,Omolon Fluid Dynamics,Range,Stability,Handling,Reload Speed,Icarus Grip,Targeting Adjuster,Backup Mag,Full Auto Retrofit,Minor Spec,Counterbalance Stock,Major Spec,Boss Spec,,,,
1351035691,DAEDALUS CODE,Legendary,Any,Energy,Hand Cannon,84,32,,62,58,87,46,10,140,,13,Adaptive Frame,Fastdraw HCS,Crossfire HCS,High-Caliber Rounds,Extended Mag,Auto-Loading Holster,,,,,,,,,,,,,,,,,34,14,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3813153080,FINITE IMPACTOR,Legendary,Any,Energy,Hand Cannon,84,36,,45,40,74,49,16,140,,10,Adaptive Frame,Fastdraw HCS,Appended Mag,Tunnel Vision,Iron Gaze,Adaptive Frame,Fastdraw HCS,SteadyHand HCS,TrueSight HCS,Sureshot HCS,HitMark HCS,Crossfire HCS,Appended Mag,High-Caliber Rounds,Ricochet Rounds,Extended Mag,Armor-Piercing Rounds,Alloy Magazine,Flared Magwell,Light Mag,Heating Up,Killing Wind,46,14,99,,,,Slideways,Under Pressure,Firmly Planted,No Distractions,Compulsive Reloader,Stats for All,Multikill Clip,One for All,Eye of the Storm,Iron Grip,Iron Reach,Elemental Capacitor,Focused Fury,Skulking Wolf,Suros Synergy,,,,,,,Range,Stability,Handling,Reload Speed,Icarus Grip,Targeting Adjuster,Backup Mag,Counterbalance Stock,Full Auto Retrofit,Minor Spec,Major Spec,Freehand Grip,,,,,,,,,,,,,,,,,,
701922966,FINITE IMPACTOR,Legendary,Any,Energy,Hand Cannon,84,36,,45,40,74,49,10,140,,10,Adaptive Frame,Fastdraw HCS,Sureshot HCS,Appended Mag,Drop Mag,Snapshot Sights,,,,,,,,,,,,,,,,,46,14,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141547457,FRONTIER'S CRY,Legendary,Any,Energy,Hand Cannon,78,42,,41,47,75,48,19,180,,13,Precision Frame,Chambered Compensator,Tactical Mag,Rapid Hit,Adagio,Skulking Wolf,Precision Frame,Fluted Barrel,Smallbore,Corkscrew Rifling,Hammer-Forged Rifling,Arrowhead Brake,Chambered Compensator,Extended Barrel,Full Bore,Polygonal Rifling,Tactical Mag,Appended Mag,Extended Mag,Accurized Rounds,Steady Rounds,Alloy Magazine,59,14,94,,,,Flared Magwell,Rapid Hit,Adaptive Munitions,Tunnel Vision,Steady Hands,Compulsive Reloader,Stats for All,Kill Clip,Adagio,One for All,Iron Reach,Iron Grip,Eye of the Storm,Skulking Wolf,Stability,,,,,,,Range,Reload Speed,Handling,Targeting Adjuster,Full Auto Retrofit,Backup Mag,Icarus Grip,Counterbalance Stock,Major Spec,Minor Spec,Freehand Grip,,,,,,,,,,,,,,,,,,,
2351180975,IGNEOUS HAMMER,Legendary,Any,Energy,Hand Cannon,92,65,,37,30,69,55,23,120,,9,Aggressive Frame,Arrowhead Brake,Extended Mag,Quickdraw,Celerity,Aggressive Frame,Corkscrew Rifling,Fluted Barrel,Smallbore,Polygonal Rifling,Chambered Compensator,Extended Barrel,Hammer-Forged Rifling,Arrowhead Brake,Full Bore,Armor-Piercing Rounds,High-Caliber Rounds,Extended Mag,Appended Mag,Flared Magwell,Ricochet Rounds,Light Mag,35,14,95,,,,Alloy Magazine,Outlaw,Rapid Hit,Subsistence,Quickdraw,Killing Wind,Encore,Overflow,Rampage,One for All,Snapshot Sights,Moving Target,Elemental Capacitor,Opening Shot,Celerity,,,,,,,Range,Stability,Handling,Reload Speed,Icarus Grip,Targeting Adjuster,Backup Mag,Counterbalance Stock,Major Spec,Minor Spec,Full Auto Retrofit,,,,,,,,,,,,,,,,,,,
2527666306,IGNEOUS HAMMER (ADEPT),Legendary,Any,Energy,Hand Cannon,92,65,,37,30,69,55,23,120,,9,Aggressive Frame,Arrowhead Brake,Extended Mag,Quickdraw,Celerity,Aggressive Frame,Corkscrew Rifling,Fluted Barrel,Smallbore,Polygonal Rifling,Chambered Compensator,Extended Barrel,Hammer-Forged Rifling,Arrowhead Brake,Full Bore,Armor-Piercing Rounds,High-Caliber Rounds,Extended Mag,Appended Mag,Flared Magwell,Ricochet Rounds,Light Mag,35,14,95,,,,Alloy Magazine,Outlaw,Rapid Hit,Subsistence,Quickdraw,Killing Wind,Encore,Overflow,Rampage,One for All,Snapshot Sights,Moving Target,Elemental Capacitor,Opening Shot,Celerity,,,,,,,Range,Stability,Handling,Reload Speed,Adept Icarus Grip,Adept Range,Adept Stability,Adept Handling,Backup Mag,Adept Big Ones Spec,Adept Targeting,Icarus Grip,,,,,,,,,,,,,,,,,,
3866356643,IKELOS_HC_V1.0.1,Legendary,Any,Energy,Hand Cannon,78,32,,33,33,75,53,10,180,,12,Precision Frame,Corkscrew Rifling,Smallbore,Fluted Barrel,Seraph Rounds,Rampage,Threat Detector,,,,,,,,,,,,,,,,55,14,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200824700,IKELOS_HC_V1.0.2,Legendary,Any,Energy,Hand Cannon,78,32,,33,33,75,53,10,180,,12,Precision Frame,Corkscrew Rifling,Seraph Rounds,Threat Detector,Rampage,Precision Frame,Fluted Barrel,Smallbore,Chambered Compensator,Corkscrew Rifling,Extended Barrel,Hammer-Forged Rifling,Polygonal Rifling,Arrowhead Brake,Full Bore,Seraph Rounds,Accurized Rounds,Appended Mag,Tactical Mag,Flared Magwell,Extended Mag,Steady Rounds,55,14,91,,,,Alloy Magazine,Threat Detector,Subsistence,Triple Tap,Slideways,Genesis,Disruption Break,Vorpal Weapon,Rampage,Eye of the Storm,High-Impact Reserves,Stability,Range,Reload Speed,Handling,,,,,,,Backup Mag,Major Spec,Full Auto Retrofit,Targeting Adjuster,Minor Spec,Boss Spec,Counterbalance Stock,,,,,,,,,,,,,,,,,,,,,,,
3860697510,IMSET HC4,Legendary,Any,Energy,Hand Cannon,84,30,,68,60,76,60,10,140,,13,Adaptive Frame,TrueSight HCS,Sureshot HCS,Flared Magwell,High-Caliber Rounds,Dragonfly,,,,,,,,,,,,,,,,,40,14,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410996590,JACK QUEEN KING 3,Legendary,Any,Energy,Hand Cannon,84,42,,70,59,83,57,10,140,,13,Adaptive Frame,Fastdraw HCS,TrueSight HCS,HitMark HCS,Ricochet Rounds,Tactical Mag,Accurized Rounds,Pulse Monitor,Rampage,Adaptive Frame,SteadyHand HCS,TrueSight HCS,HitMark HCS,Fastdraw HCS,Crossfire HCS,Sureshot HCS,Appended Mag,Flared Magwell,Ricochet Rounds,Extended Mag,Alloy Magazine,Armor-Piercing Rounds,38,14,100,,,,High-Caliber Rounds,Light Mag,Subsistence,Auto-Loading Holster,Ambitious Assassin,Demolitionist,Pulse Monitor,Threat Detector,Rampage,Swashbuckler,Dragonfly,Surrounded,Snapshot Sights,High-Impact Reserves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3285365666,JACK QUEEN KING 3,Legendary,Any,Energy,Hand Cannon,84,39,,70,59,91,57,10,140,,13,Adaptive Frame,Fastdraw HCS,TrueSight HCS,HitMark HCS,Ricochet Rounds,Tactical Mag,Accurized Rounds,Pulse Monitor,,,,,,,,,,,,,,,35,14,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
